url,path,status_code,is_indexable,load_time_ms,title_length,meta_description_length,h1_count,word_count,has_canonical,mobile_friendly,broken_internal_links,images_missing_alt,impressions_28d,clicks_28d,ctr,avg_position,organic_sessions_28d,issue_severity,issues
https://aurorahome.example.com/collections/glass-vase-trio-30,/collections/glass-vase-trio-30,200,True,1488,61,180,1,779,True,True,0,1,880,74,0.0847,40.5,73,warning,meta_description_length
https://aurorahome.example.com/blog/woven-wall-hanging-31,/blog/woven-wall-hanging-31,200,False,1779,70,116,1,670,True,True,1,1,2,0,0.0118,11.4,0,warning,noindex_or_blocked;title_length;broken_internal_links
https://aurorahome.example.com/collections/wool-area-rug-32,/collections/wool-area-rug-32,301,False,2583,55,131,1,241,True,True,0,0,148,6,0.0441,42.7,5,warning,noindex_or_blocked;slow_load_time
https://aurorahome.example.com/pages/woven-wall-hanging-33,/pages/woven-wall-hanging-33,200,True,1231,29,121,0,1132,True,True,0,1,33,0,0.0138,20.9,0,warning,title_length;h1_count
https://aurorahome.example.com/blog/cotton-throw-pillow-34,/blog/cotton-throw-pillow-34,200,True,563,63,158,1,701,True,False,0,1,608,28,0.0474,19.6,25,warning,not_mobile_friendly
https://aurorahome.example.com/collections/marble-coasters-35,/collections/marble-coasters-35,200,True,1604,72,157,1,779,False,True,0,1,608,54,0.0895,44.4,49,warning,title_length;missing_canonical
https://aurorahome.example.com/blog/rattan-basket-set-36,/blog/rattan-basket-set-36,301,False,1027,83,183,1,867,True,True,0,3,9,0,0.0114,53.8,0,warning,noindex_or_blocked;title_length;meta_description_length;images_missing_alt
https://aurorahome.example.com/collections/stoneware-mug-set-37,/collections/stoneware-mug-set-37,200,True,1217,73,138,1,1759,True,False,0,3,1506,98,0.0656,7.2,91,warning,title_length;not_mobile_friendly;images_missing_alt
https://aurorahome.example.com/collections/glass-vase-trio-38,/collections/glass-vase-trio-38,200,True,2488,60,168,0,314,True,True,1,1,1108,30,0.0271,63.3,25,warning,meta_description_length;h1_count;broken_internal_links
https://aurorahome.example.com/products/stoneware-mug-set-39,/products/stoneware-mug-set-39,200,True,2635,46,191,1,1018,True,True,0,3,473,19,0.0421,56.2,19,warning,meta_description_length;images_missing_alt;slow_load_time
https://aurorahome.example.com/collections/stoneware-mug-set-40,/collections/stoneware-mug-set-40,200,True,1123,63,145,1,1118,True,True,0,1,423,18,0.0443,55.1,17,good,
https://aurorahome.example.com/pages/oak-side-table-41,/pages/oak-side-table-41,200,False,1366,56,183,1,159,True,True,0,0,8,0,0.0214,41.0,0,warning,noindex_or_blocked;meta_description_length
https://aurorahome.example.com/products/wool-area-rug-42,/products/wool-area-rug-42,200,True,1099,66,157,1,1156,True,True,1,0,356,21,0.0608,44.3,18,warning,title_length;broken_internal_links
https://aurorahome.example.com/blog/iron-plant-stand-43,/blog/iron-plant-stand-43,200,True,1042,50,164,2,722,True,True,0,0,453,34,0.0753,12.3,31,warning,h1_count
https://aurorahome.example.com/pages/wool-area-rug-44,/pages/wool-area-rug-44,200,True,2204,56,90,2,563,True,True,0,0,1283,94,0.0736,22.0,97,warning,h1_count
https://aurorahome.example.com/collections/iron-plant-stand-45,/collections/iron-plant-stand-45,200,True,1540,48,84,1,404,True,True,1,3,319,22,0.0721,10.2,21,warning,broken_internal_links;images_missing_alt
https://aurorahome.example.com/products/woven-wall-hanging-46,/products/woven-wall-hanging-46,200,True,1767,54,130,1,804,True,True,0,2,797,26,0.0337,36.0,27,good,
https://aurorahome.example.com/products/cozy-throw-blanket-47,/products/cozy-throw-blanket-47,200,True,1801,53,101,2,488,True,True,0,0,267,8,0.0306,33.1,7,warning,h1_count
https://aurorahome.example.com/pages/brass-candle-holders-48,/pages/brass-candle-holders-48,200,True,784,66,130,1,622,True,True,0,1,1020,62,0.0616,33.3,65,warning,title_length
https://aurorahome.example.com/blog/velvet-accent-chair-49,/blog/velvet-accent-chair-49,200,True,1977,36,77,1,827,True,True,1,1,1022,37,0.0368,60.6,35,warning,broken_internal_links
https://aurorahome.example.com/collections/stoneware-mug-set-50,/collections/stoneware-mug-set-50,200,True,385,78,116,1,535,True,True,0,1,258,8,0.0345,64.1,8,warning,title_length
https://aurorahome.example.com/products/ceramic-dinnerware-set-51,/products/ceramic-dinnerware-set-51,200,True,2021,69,136,1,1161,True,True,0,1,1122,76,0.0681,20.2,71,warning,title_length
https://aurorahome.example.com/pages/iron-plant-stand-52,/pages/iron-plant-stand-52,200,True,1029,59,96,1,1388,True,False,0,1,1723,115,0.0669,10.9,118,warning,not_mobile_friendly
https://aurorahome.example.com/collections/stoneware-mug-set-53,/collections/stoneware-mug-set-53,200,True,1973,66,124,1,828,True,True,0,2,586,37,0.064,35.0,35,warning,title_length
https://aurorahome.example.com/collections/stoneware-mug-set-54,/collections/stoneware-mug-set-54,200,True,2888,65,171,1,370,True,True,0,2,1820,131,0.0724,9.9,139,warning,meta_description_length;slow_load_time
https://aurorahome.example.com/pages/stoneware-mug-set-55,/pages/stoneware-mug-set-55,200,True,639,101,148,1,347,True,True,0,2,784,17,0.0229,23.3,16,warning,title_length
https://aurorahome.example.com/collections/velvet-accent-chair-56,/collections/velvet-accent-chair-56,200,False,1257,69,196,1,1876,True,True,1,2,56,3,0.0622,49.6,2,warning,noindex_or_blocked;title_length;meta_description_length;broken_internal_links
https://aurorahome.example.com/pages/wool-area-rug-57,/pages/wool-area-rug-57,200,True,2179,30,151,1,1187,True,True,1,2,1035,48,0.0464,63.9,52,warning,broken_internal_links
https://aurorahome.example.com/blog/iron-plant-stand-58,/blog/iron-plant-stand-58,200,True,3110,71,166,1,1063,True,True,0,1,404,26,0.0651,37.9,22,warning,title_length;meta_description_length;slow_load_time
https://aurorahome.example.com/blog/velvet-accent-chair-59,/blog/velvet-accent-chair-59,200,True,1832,60,166,1,369,True,True,0,1,442,9,0.0212,49.2,8,warning,meta_description_length
https://aurorahome.example.com/collections/ceramic-dinnerware-set-60,/collections/ceramic-dinnerware-set-60,500,False,1408,90,210,1,758,True,True,1,2,100,8,0.0875,51.2,7,critical,broken_page;server_error;noindex_or_blocked;title_length;meta_description_length;broken_internal_links
https://aurorahome.example.com/collections/bamboo-cutting-board-61,/collections/bamboo-cutting-board-61,200,True,1489,81,127,1,1266,True,True,0,4,1200,13,0.0116,56.7,12,warning,title_length;images_missing_alt
https://aurorahome.example.com/products/iron-plant-stand-62,/products/iron-plant-stand-62,200,True,2417,39,165,1,296,True,True,0,1,2033,164,0.0809,32.2,154,good,
https://aurorahome.example.com/blog/oak-side-table-63,/blog/oak-side-table-63,200,True,744,45,111,1,704,True,True,0,0,514,19,0.0376,61.4,18,good,
https://aurorahome.example.com/collections/rattan-basket-set-64,/collections/rattan-basket-set-64,200,True,3952,45,110,1,537,True,True,0,1,1307,117,0.0899,50.6,116,warning,slow_load_time
https://aurorahome.example.com/blog/cotton-throw-pillow-65,/blog/cotton-throw-pillow-65,200,True,295,50,175,1,434,True,True,0,3,738,32,0.0443,26.5,30,warning,meta_description_length;images_missing_alt
https://aurorahome.example.com/blog/velvet-accent-chair-66,/blog/velvet-accent-chair-66,200,True,1637,61,108,1,784,True,True,0,2,1021,74,0.0732,18.6,68,good,
https://aurorahome.example.com/blog/linen-bedding-bundle-67,/blog/linen-bedding-bundle-67,404,False,1268,80,163,1,511,True,True,0,0,19,0,0.0199,6.1,0,critical,broken_page;noindex_or_blocked;title_length
https://aurorahome.example.com/blog/glass-vase-trio-68,/blog/glass-vase-trio-68,200,True,4101,73,127,0,698,True,True,0,1,308,3,0.0107,60.4,3,warning,title_length;h1_count;slow_load_time
https://aurorahome.example.com/collections/stoneware-mug-set-69,/collections/stoneware-mug-set-69,200,True,2043,41,143,1,380,True,True,0,2,815,40,0.0501,17.3,37,good,
https://aurorahome.example.com/products/rattan-basket-set-70,/products/rattan-basket-set-70,200,True,636,33,136,1,923,True,True,0,0,161,8,0.0507,45.0,8,good,
https://aurorahome.example.com/pages/ceramic-dinnerware-set-71,/pages/ceramic-dinnerware-set-71,200,True,2690,49,203,1,714,True,True,0,0,1813,54,0.0299,22.1,55,warning,meta_description_length;slow_load_time
https://aurorahome.example.com/products/glass-vase-trio-72,/products/glass-vase-trio-72,200,False,316,79,206,1,1338,True,True,1,3,18,0,0.0493,19.3,0,warning,noindex_or_blocked;title_length;meta_description_length;broken_internal_links;images_missing_alt
https://aurorahome.example.com/blog/rattan-basket-set-73,/blog/rattan-basket-set-73,200,True,608,65,166,1,1966,True,True,0,1,745,48,0.0647,6.2,43,warning,meta_description_length
https://aurorahome.example.com/collections/wool-area-rug-74,/collections/wool-area-rug-74,200,True,948,79,142,1,621,True,True,0,0,2125,184,0.0869,63.6,176,warning,title_length
https://aurorahome.example.com/products/oak-side-table-75,/products/oak-side-table-75,200,True,2056,94,122,1,700,True,True,3,1,631,17,0.0282,29.2,16,warning,title_length;broken_internal_links
https://aurorahome.example.com/pages/marble-coasters-76,/pages/marble-coasters-76,200,True,2837,59,174,1,892,True,True,0,1,412,35,0.0869,42.5,38,warning,meta_description_length;slow_load_time
https://aurorahome.example.com/blog/rattan-basket-set-77,/blog/rattan-basket-set-77,200,True,1799,91,154,1,1264,True,True,0,2,339,4,0.0143,30.2,3,warning,title_length
https://aurorahome.example.com/collections/linen-bedding-bundle-78,/collections/linen-bedding-bundle-78,200,True,1732,74,212,1,1158,True,True,1,3,1170,101,0.0868,7.1,87,warning,title_length;meta_description_length;broken_internal_links;images_missing_alt
https://aurorahome.example.com/products/cotton-throw-pillow-79,/products/cotton-throw-pillow-79,200,True,1169,45,163,1,429,True,True,0,1,118,5,0.0442,59.6,5,good,
https://aurorahome.example.com/pages/bamboo-cutting-board-80,/pages/bamboo-cutting-board-80,200,True,3970,52,142,1,1691,True,True,0,0,431,32,0.0756,39.1,34,warning,slow_load_time
https://aurorahome.example.com/products/stoneware-mug-set-81,/products/stoneware-mug-set-81,200,True,760,88,180,1,3131,True,True,0,0,768,9,0.0128,49.9,9,warning,title_length;meta_description_length
https://aurorahome.example.com/collections/velvet-accent-chair-82,/collections/velvet-accent-chair-82,200,True,1013,66,197,1,567,True,False,1,4,380,4,0.0117,17.5,3,warning,title_length;meta_description_length;not_mobile_friendly;broken_internal_links;images_missing_alt
https://aurorahome.example.com/products/cotton-throw-pillow-83,/products/cotton-throw-pillow-83,200,True,1238,52,132,1,309,True,True,0,0,1241,27,0.0222,58.7,28,good,
https://aurorahome.example.com/pages/bamboo-cutting-board-84,/pages/bamboo-cutting-board-84,200,True,3445,47,136,0,277,True,True,0,0,890,34,0.0391,4.0,37,warning,h1_count;slow_load_time
https://aurorahome.example.com/collections/marble-coasters-85,/collections/marble-coasters-85,200,True,1137,32,153,1,258,True,True,0,2,664,59,0.0889,31.0,53,good,
https://aurorahome.example.com/blog/marble-coasters-86,/blog/marble-coasters-86,200,False,505,54,190,1,811,True,True,0,0,45,0,0.0184,18.7,0,warning,noindex_or_blocked;meta_description_length
https://aurorahome.example.com/collections/linen-bedding-bundle-87,/collections/linen-bedding-bundle-87,200,True,1056,56,198,1,1087,True,True,0,0,264,4,0.0189,48.7,3,warning,meta_description_length
https://aurorahome.example.com/blog/oak-side-table-88,/blog/oak-side-table-88,301,False,3631,41,126,1,793,True,True,0,2,36,2,0.0822,55.4,1,warning,noindex_or_blocked;slow_load_time
https://aurorahome.example.com/blog/brass-candle-holders-89,/blog/brass-candle-holders-89,200,True,1979,60,101,1,565,True,True,0,0,737,31,0.0433,20.8,29,good,
https://aurorahome.example.com/collections/velvet-accent-chair-90,/collections/velvet-accent-chair-90,200,True,2372,54,90,1,1336,True,True,0,0,683,49,0.0722,58.7,43,good,
https://aurorahome.example.com/pages/brass-candle-holders-91,/pages/brass-candle-holders-91,200,True,3634,73,107,1,1039,True,True,0,2,150,7,0.049,36.2,7,warning,title_length;slow_load_time
https://aurorahome.example.com/collections/glass-vase-trio-92,/collections/glass-vase-trio-92,200,True,706,52,70,1,1158,True,True,1,2,1398,51,0.0368,45.6,45,warning,broken_internal_links
https://aurorahome.example.com/collections/iron-plant-stand-93,/collections/iron-plant-stand-93,200,True,1728,64,130,1,773,True,True,0,2,118,10,0.0856,36.0,9,good,
https://aurorahome.example.com/pages/rattan-basket-set-94,/pages/rattan-basket-set-94,200,True,790,30,118,1,1602,True,True,0,1,291,15,0.0525,56.3,15,good,
https://aurorahome.example.com/pages/brass-candle-holders-95,/pages/brass-candle-holders-95,200,True,1504,65,143,1,1088,True,True,0,3,72,6,0.0887,9.2,5,warning,images_missing_alt
https://aurorahome.example.com/blog/marble-coasters-96,/blog/marble-coasters-96,200,False,1089,66,115,1,1310,True,True,2,2,54,2,0.044,67.6,1,warning,noindex_or_blocked;title_length;broken_internal_links
https://aurorahome.example.com/pages/rattan-basket-set-97,/pages/rattan-basket-set-97,200,True,1884,59,244,1,328,True,True,1,1,913,14,0.0155,12.6,15,warning,meta_description_length;broken_internal_links
https://aurorahome.example.com/blog/ceramic-dinnerware-set-98,/blog/ceramic-dinnerware-set-98,200,True,1447,57,150,1,652,False,False,0,2,796,52,0.0659,44.5,44,warning,missing_canonical;not_mobile_friendly
https://aurorahome.example.com/products/woven-wall-hanging-99,/products/woven-wall-hanging-99,200,True,1901,57,133,1,407,True,True,0,1,838,57,0.0692,46.8,58,good,
https://aurorahome.example.com/blog/woven-wall-hanging-100,/blog/woven-wall-hanging-100,200,True,964,83,183,2,1348,True,True,0,2,537,35,0.0656,21.6,33,warning,title_length;meta_description_length;h1_count
https://aurorahome.example.com/blog/linen-bedding-bundle-101,/blog/linen-bedding-bundle-101,200,True,1554,75,177,1,303,True,True,0,4,2893,147,0.0511,14.4,127,warning,title_length;meta_description_length;images_missing_alt
https://aurorahome.example.com/pages/ceramic-dinnerware-set-102,/pages/ceramic-dinnerware-set-102,200,True,1920,82,175,1,186,True,True,1,1,927,21,0.0237,17.1,18,warning,title_length;meta_description_length;broken_internal_links
https://aurorahome.example.com/products/woven-wall-hanging-103,/products/woven-wall-hanging-103,200,False,1622,42,124,1,251,True,True,1,2,8,0,0.0109,34.6,0,warning,noindex_or_blocked;broken_internal_links
https://aurorahome.example.com/collections/marble-coasters-104,/collections/marble-coasters-104,200,False,1594,56,101,1,1251,True,True,0,2,36,2,0.0815,58.3,2,warning,noindex_or_blocked
https://aurorahome.example.com/products/wool-area-rug-105,/products/wool-area-rug-105,404,False,2190,63,215,1,920,True,True,0,4,6,0,0.0608,60.7,0,critical,broken_page;noindex_or_blocked;meta_description_length;images_missing_alt
https://aurorahome.example.com/products/cotton-throw-pillow-106,/products/cotton-throw-pillow-106,500,False,707,47,134,1,263,True,True,0,1,96,4,0.0455,8.4,4,critical,broken_page;server_error;noindex_or_blocked
https://aurorahome.example.com/collections/bamboo-cutting-board-107,/collections/bamboo-cutting-board-107,200,True,1577,46,180,1,674,True,True,0,1,2075,58,0.0281,64.2,53,warning,meta_description_length
https://aurorahome.example.com/products/ceramic-dinnerware-set-108,/products/ceramic-dinnerware-set-108,200,False,2142,61,139,1,1634,True,True,0,0,155,9,0.0633,62.9,8,warning,noindex_or_blocked
https://aurorahome.example.com/blog/bamboo-cutting-board-109,/blog/bamboo-cutting-board-109,200,True,1977,48,214,1,818,True,True,0,1,490,22,0.0466,65.1,18,warning,meta_description_length
https://aurorahome.example.com/pages/cotton-throw-pillow-110,/pages/cotton-throw-pillow-110,200,True,2220,82,156,1,1087,True,True,1,1,228,16,0.0716,13.0,14,warning,title_length;broken_internal_links
https://aurorahome.example.com/pages/cotton-throw-pillow-111,/pages/cotton-throw-pillow-111,200,True,764,73,181,0,486,True,True,0,2,531,23,0.0451,63.0,22,warning,title_length;meta_description_length;h1_count
https://aurorahome.example.com/products/brass-candle-holders-112,/products/brass-candle-holders-112,200,True,1584,76,90,1,793,True,True,0,2,111,6,0.0545,67.7,5,warning,title_length
https://aurorahome.example.com/collections/iron-plant-stand-113,/collections/iron-plant-stand-113,200,True,1916,42,125,1,804,True,True,0,1,461,22,0.0496,28.4,20,good,
https://aurorahome.example.com/blog/ceramic-dinnerware-set-114,/blog/ceramic-dinnerware-set-114,200,True,1909,55,98,1,581,True,True,0,1,51,3,0.0605,22.9,2,good,
https://aurorahome.example.com/collections/glass-vase-trio-115,/collections/glass-vase-trio-115,200,True,1321,69,185,2,1510,True,True,1,0,1422,113,0.0796,36.8,109,warning,title_length;meta_description_length;h1_count;broken_internal_links
https://aurorahome.example.com/collections/stoneware-mug-set-116,/collections/stoneware-mug-set-116,200,True,1639,34,161,1,1145,True,True,0,0,492,25,0.052,48.9,21,good,
https://aurorahome.example.com/collections/bamboo-cutting-board-117,/collections/bamboo-cutting-board-117,200,True,656,58,141,1,1306,True,True,0,3,435,15,0.0366,31.6,16,warning,images_missing_alt
https://aurorahome.example.com/pages/wool-area-rug-118,/pages/wool-area-rug-118,200,True,979,59,229,1,652,True,True,0,0,129,3,0.0299,12.5,2,warning,meta_description_length
https://aurorahome.example.com/blog/oak-side-table-119,/blog/oak-side-table-119,200,True,991,58,116,1,810,True,True,0,1,266,13,0.0498,7.6,12,good,
https://aurorahome.example.com/collections/brass-candle-holders-120,/collections/brass-candle-holders-120,404,False,1196,60,202,1,940,False,True,1,2,4,0,0.0834,61.7,0,critical,broken_page;noindex_or_blocked;meta_description_length;missing_canonical;broken_internal_links
https://aurorahome.example.com/blog/oak-side-table-121,/blog/oak-side-table-121,301,False,1674,98,153,1,257,True,True,0,1,2,0,0.0708,4.6,0,warning,noindex_or_blocked;title_length
https://aurorahome.example.com/collections/cotton-throw-pillow-122,/collections/cotton-throw-pillow-122,200,False,972,68,85,1,1160,True,True,0,0,6,0,0.0795,14.4,0,warning,noindex_or_blocked;title_length
https://aurorahome.example.com/products/linen-bedding-bundle-123,/products/linen-bedding-bundle-123,200,True,1227,61,143,1,367,True,True,0,3,1234,34,0.0277,43.9,34,warning,images_missing_alt
https://aurorahome.example.com/collections/stoneware-mug-set-124,/collections/stoneware-mug-set-124,500,False,1850,56,160,1,670,True,True,0,2,81,4,0.0499,15.2,3,critical,broken_page;server_error;noindex_or_blocked
https://aurorahome.example.com/blog/glass-vase-trio-125,/blog/glass-vase-trio-125,200,True,1966,28,203,1,1368,True,True,0,0,830,26,0.0315,44.6,26,warning,title_length;meta_description_length
https://aurorahome.example.com/products/wool-area-rug-126,/products/wool-area-rug-126,200,True,724,94,205,1,817,True,True,0,0,511,14,0.0287,59.8,13,warning,title_length;meta_description_length
https://aurorahome.example.com/products/rattan-basket-set-127,/products/rattan-basket-set-127,200,True,1135,88,124,2,474,True,True,3,1,449,10,0.0223,3.8,8,warning,title_length;h1_count;broken_internal_links
https://aurorahome.example.com/products/linen-bedding-bundle-128,/products/linen-bedding-bundle-128,200,True,1714,50,131,1,1467,True,True,0,2,719,10,0.0144,7.7,9,good,
https://aurorahome.example.com/products/oak-side-table-129,/products/oak-side-table-129,200,True,2815,64,131,1,414,True,True,0,5,1931,19,0.0102,44.4,16,warning,images_missing_alt;slow_load_time
https://aurorahome.example.com/pages/wool-area-rug-130,/pages/wool-area-rug-130,200,True,1425,59,168,1,142,True,True,0,3,724,31,0.0431,57.8,31,warning,meta_description_length;thin_content;images_missing_alt
https://aurorahome.example.com/collections/rattan-basket-set-131,/collections/rattan-basket-set-131,200,True,1351,42,174,1,751,True,True,0,1,932,19,0.0206,55.5,17,warning,meta_description_length
https://aurorahome.example.com/pages/ceramic-dinnerware-set-132,/pages/ceramic-dinnerware-set-132,200,True,1759,40,194,1,153,True,False,0,4,1513,25,0.0167,55.7,24,warning,meta_description_length;not_mobile_friendly;images_missing_alt
https://aurorahome.example.com/pages/woven-wall-hanging-133,/pages/woven-wall-hanging-133,200,True,1609,57,149,1,176,True,True,0,0,277,4,0.0164,18.8,4,good,
https://aurorahome.example.com/products/marble-coasters-134,/products/marble-coasters-134,200,True,1501,43,151,1,749,True,True,0,1,331,17,0.0541,64.0,15,good,
https://aurorahome.example.com/collections/woven-wall-hanging-135,/collections/woven-wall-hanging-135,200,True,1660,65,127,1,692,True,True,0,3,294,15,0.0537,31.0,15,warning,images_missing_alt
https://aurorahome.example.com/collections/bamboo-cutting-board-136,/collections/bamboo-cutting-board-136,200,True,1260,58,148,1,389,True,True,0,1,1544,131,0.0852,25.8,117,good,
https://aurorahome.example.com/products/rattan-basket-set-137,/products/rattan-basket-set-137,200,True,3567,62,149,1,127,True,True,0,1,1105,77,0.0701,44.4,71,warning,thin_content;slow_load_time
https://aurorahome.example.com/collections/cozy-throw-blanket-138,/collections/cozy-throw-blanket-138,200,True,1854,88,132,1,751,True,True,0,3,358,25,0.0704,44.0,26,warning,title_length;images_missing_alt
https://aurorahome.example.com/products/wool-area-rug-139,/products/wool-area-rug-139,200,True,2995,67,167,1,861,True,True,0,4,762,24,0.0325,50.9,22,warning,title_length;meta_description_length;images_missing_alt;slow_load_time
https://aurorahome.example.com/blog/glass-vase-trio-140,/blog/glass-vase-trio-140,301,False,656,70,153,1,521,True,True,0,1,63,1,0.0208,24.1,0,warning,noindex_or_blocked;title_length
https://aurorahome.example.com/pages/rattan-basket-set-141,/pages/rattan-basket-set-141,200,True,296,60,167,1,567,True,True,0,2,1190,78,0.0658,30.1,83,warning,meta_description_length
https://aurorahome.example.com/pages/wool-area-rug-142,/pages/wool-area-rug-142,200,True,1153,66,189,1,1768,True,True,0,0,101,7,0.0696,22.3,6,warning,title_length;meta_description_length
https://aurorahome.example.com/blog/woven-wall-hanging-143,/blog/woven-wall-hanging-143,200,True,569,59,144,1,783,True,True,0,2,108,4,0.0376,19.5,4,good,
https://aurorahome.example.com/collections/oak-side-table-144,/collections/oak-side-table-144,200,True,1064,60,110,1,1335,True,False,1,0,2000,89,0.0449,45.2,96,warning,not_mobile_friendly;broken_internal_links
https://aurorahome.example.com/blog/ceramic-dinnerware-set-145,/blog/ceramic-dinnerware-set-145,200,True,1964,67,101,1,420,True,True,0,1,2191,93,0.0425,25.1,100,warning,title_length
https://aurorahome.example.com/products/ceramic-dinnerware-set-146,/products/ceramic-dinnerware-set-146,200,True,987,95,167,1,447,True,True,0,1,1094,63,0.0582,11.8,62,warning,title_length;meta_description_length
https://aurorahome.example.com/products/wool-area-rug-147,/products/wool-area-rug-147,200,False,1921,68,158,1,602,True,True,0,1,77,5,0.0724,53.6,4,warning,noindex_or_blocked;title_length
https://aurorahome.example.com/products/woven-wall-hanging-148,/products/woven-wall-hanging-148,200,True,1520,58,186,1,668,True,True,0,1,929,79,0.0859,22.0,81,warning,meta_description_length
https://aurorahome.example.com/products/woven-wall-hanging-149,/products/woven-wall-hanging-149,200,True,2191,80,109,1,584,True,True,0,3,1900,75,0.0399,36.5,64,warning,title_length;images_missing_alt
https://aurorahome.example.com/collections/linen-bedding-bundle-150,/collections/linen-bedding-bundle-150,200,True,1896,57,44,1,574,True,True,0,2,2242,196,0.0878,12.5,178,warning,meta_description_length
https://aurorahome.example.com/pages/cotton-throw-pillow-151,/pages/cotton-throw-pillow-151,200,False,1068,69,186,1,299,True,True,0,1,12,0,0.0821,10.7,0,warning,noindex_or_blocked;title_length;meta_description_length
https://aurorahome.example.com/pages/stoneware-mug-set-152,/pages/stoneware-mug-set-152,200,True,2026,55,188,1,1460,True,True,1,0,488,32,0.0666,56.8,29,warning,meta_description_length;broken_internal_links
https://aurorahome.example.com/products/ceramic-dinnerware-set-153,/products/ceramic-dinnerware-set-153,200,True,1400,54,250,1,244,True,True,1,1,721,23,0.0329,21.8,24,warning,meta_description_length;broken_internal_links
https://aurorahome.example.com/blog/linen-bedding-bundle-154,/blog/linen-bedding-bundle-154,200,True,3248,60,135,0,411,True,True,0,0,1539,83,0.0541,40.2,80,warning,h1_count;slow_load_time
